Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,label,processed
politisasi kasus itu ada di mana saja di belahan dunia. USER USER USER USER,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,politisasi bahan dunia
"Ya kita tau lah gubernur sekarang itu ngawur nya kaya tai kucing keinjek, tapi kalo baca keseluruhan cerita kaya terkesan mengarang bebas anak SMP URL",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,tau gubernur ngawur nya kayak tai kucing injak baca cerita kayak kes arang bebas anak
"USER Sbg orang kristen sy bisa menambahkan, knp gak ada istilah kristen nusantara. krn kami dari dulu sdh nusantara, kl tdk tentu budaya dan adat orang Israel sdh kami terapkan di indonesia..'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,orang kristen istilah kristen nusantara nusantara budaya adat orang israel terap indonesia
sekarang ni dah tak mampu tersenyum . rasa terduduk . babi babi babi',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,senyum duduk babi babi babi
Dasar bajingan\xf0\x9f\x98\x88\nUdah punya bini ngakunya bujangan\nSecara pelan2 lu nyakitin n ngancurin perasaan mama ku\nMama ku kurang apa buat lu\xf0\x9f\x98\xac\nLu pulang bakal ku banting hp lu',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,dasar bajing bini aku bujang pelan sakit hancur asa mama ku mama ku pulang ku banting handphone
Yagimanasih anjir gue dirumah doang dari pagi karena gangerti arah jalan sini mau main juga bingung gada temen\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,ya bagaimana sih anjir gue di rumah doang pagi enggak erti arah jalan main bingung tidak ada teman
USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,kayak nona anak jalan km anak gembel
"Hai kau USER kalau ngomong pakai data, jangan by congor doang loh.., mana nasionalisme loh belain TKA, dasar kau'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,hai bicara pakai data by congor doang nasionalisme bela tenaga kerja asing dasar
"USER USER Andai tak ada Pak Harto, Indonesia sudah jadi negara komunis. Satu dari dua ideologi yg saya benci.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,andai harto indonesia negara komunis ideologi benci
USER USER Hahahaha...timnasnya aja gk loloas sok2an ngledekin timnas laenn..malu woey malu..diem2 bae sono di bawah jamban',1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,haha timnasnya lolos sok ledek timnas malu oi malu diam jamban
santri tolak berita hoax dan ingin pilkada kota kediri damai:,0,0,0,0,0,0,0,0,0,0,0,0,Normal,santri tolak berita hoaks pilih kepala daerah kota diri damai
"Rambutnya bagus gak kyk sapu iduk. Matanya sipit tapi masih ada, gk ilang. Kakinya banyak corengan tapi panjang. Idaman Bang Sungjin ini mah. Awas aja lo yang bakalan ngehamilin dia njin! \nDowoon: aku harap aku bisa ngajak mbaknya curhat dan maen berbie",0,0,0,0,0,0,0,0,0,0,0,0,Normal,rambut bagus kayak sapu induk mata sipit hilang kaki coreng idam bang sungjin awas hamil jin dowoon harap ajak mbak curhat main barbie
"USER Solusinya apa Yang Mulia Kaban, sebagai tokoh bersih, ANTI Aseng, ; mohon kasih tausiyah'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,solusi mulia kaban tokoh bersih anti asing mohon kasih tausiah
"Bekas pabrik gula Tjolomadoe di Karanganyar, Jawa Tengah diubah menjadi sebuah gedung pertunjukan sekaligus cagar budaya.; ; USER, USER, dan USER menjadi yang pertama menggelar konser di gedung ini.",0,0,0,0,0,0,0,0,0,0,0,0,Normal,bekas pabrik gula tjolomadoe karanganyar jawa ubah gedung tunjuk cagar budaya gelar konser gedung
MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,ahoker kristen munafik henti olok gereja arah ahok hina bumi datar
USER USER USER USER USER USER iyain dah tante jablay wkwk',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,iya tante jablay wkwk
USER USER Totol ketemu tolol !',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,totol ketemu tolol
Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,1,0,1,0,0,1,0,0,0,1,0,0,Hate Speech,partai bangkit paham komunis bangkit tanam rezim
"Merti Dusun Pancuran,Terong,Dlingo, Minggu, 15 April 18 mulai jam 09.00 di Lap Pancuran dimeriahkan dg kirab budaya dan pentas seni. Hari Senin, 16 April 18 dilanjutkan tayup di Sendang Sumur/Pepunden USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,Normal,merti dusun pancur terong dlingo minggu april jam lap pancur riah kirab budaya pentas seni senin april lanjut tayub sendang sumur pepunden
USER USER USER USER USER Hadeh USER jujur sama diri sendiri walau bisa bohongi,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,aduh jujur bohong
tobat yuk sebelum terlambat. biar gerombolan JIL aja yg kita doakan konsisten bela kekafiran hingga akhir hayat URL,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,tobat lambat biar gerombol jil doa konsisten bela kafir hayat
"Harusnya gini yaa, kan mbaknyah udah ngaku dewasa jadi bisa bedain tuh mana perilaku baik mana perilaku buruk! dan menurut aing si cowok itu brengsek.'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,mbak aku dewasa beda perilaku perilaku buruk cowok berengsek
Fahri Hamzah bela Prabowo masalah pertolongan pemerintah Jokowi ke Rohingya. Bubarkan pki bubarkan pki,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,fahri hamzah bela prabowo tolong perintah jokowi rohingya bubar partai komunis indonesia bubar partai komunis indonesia
"USER aku baru lahir langsung bisa makan nasi, gapake nete :)'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,lahir langsung makan nasi tidak pakai nete
2) BHINEKA MENURUT ISLAM ITU ARTINYA MEMPERLAKUKAN KAFIR SEBAGAI DHIMMI YANG HAKNYA DIINJAK-INJAK,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,bineka islam laku kafir dhimmi hak injak injak
"Jika Terpilih Jadi Gubernur Sulsel, Nurdin Abdullah Siapkan Maros Jadi Kota",0,0,0,0,0,0,0,0,0,0,0,0,Normal,pilih gubernur sulawesi selatan nurdin abdullah siap maros kota
USER USER USER Hanya bani cabul yg bisa di bodohi si cabul. Terbukti cabul hingga kabur dan skrg terlunta-lunta di arab. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,bani cabul bodoh cabul bukti cabul kabur lunta lunta arab
USER Pasti cebong ikut2 an gelas nya ada gambar 5 priode cebong\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,cebong an gelas nya gambar periode cebong
RT USER Yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000T buat rakyat..? Garam naik 400% situ ga tau..,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,rugi jonru mas jokowi utang rakyat garam situ tau
SELAMA REZIM JOKOWI TIDAK LENGSER MAKA KEADILAN HANYA UNTUK PENGUASA SAJA. JALAN SATU SATUNYA LENGSERKAN JOKOWI.,1,0,1,0,0,0,0,0,1,0,0,1,Hate Speech,rezim jokowi lengser adil kuasa jalan satu lengser jokowi
RT USER: Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n#BlusukanAhok\n#BerjamaahCoblosPecinya\u2026,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,pilih agus sylvi anak susilo bambang yudhoyono keluarga koruptor
"USER USER USER USER USER USER USER Ohhhhh, kader moncong putih kan? Ciri khas cebong, pasti serang ke Islamnya.., coba yg ngelakui tapir psti MINGKEM'",1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,ohhhhh kader moncong putih ciri khas cebong serang islam coba tapir diam
Cinta yg sejati adalah ketika kamu buta akan sekelilingmu. #Eikichi (GTO)',0,0,0,0,0,0,0,0,0,0,0,0,Normal,cinta sejati buta keliling gerbang tol otomatis
USER Ayo lah mas. Udab becek nih memek.',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,ayo mas becek memek
USER Afwan ust lalu bagaimana mengenai Ujaran yg santer terdengar bahwa ust AM itu agen Yahudi?',0,0,0,0,0,0,0,0,0,0,0,0,Normal,afwan ustaz ujar santer dengar ustaz am agen yahudi
USER Baiknya yg mundur adalah USER krn gk becus mengurus negeri,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,baik mundur becus urus negeri
"TOLOL nya tuh parah pisan, ada yang di lecehin, trus korban nya maki2, yang lain diem doang sibuk sama HP sendiri, WOI TOLOL, MIKIR ANYING KALO NYOKAP ATO ADE ATO KAKAK LO DI GITUIN GIMANA GOBLOK? ADA CEWE DI DEPAN LO DI LECEHIN TRUS LO PADA DIEM DOANG?",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,tolol nya parah banget leceh korban nya maki diam doang sibuk handphone woi tolol pikir anjing adek kakak begitu goblok cewek leceh diam doang
"USER Beda negara beda definisi - definisi USER : pemulung, TKI, TKW, pengemis nggak miskin krn makan 3x sehari dan income &gt;Rp 600,000/bulan dll USER USER USER USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,Normal,beda negara beda definisi definisi pulung tenaga kerja indonesia tenaga kerja wanita emis miskin makan hari income rupiah dan lain lain
"Menjadi asing, membenci bising. Adakah hubungan yang paling rumit dibanding bersahabat dengan hening?'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,asing benci bising ada hubung rumit banding sahabat hening
"Laskar liar yang terdiri dari para penjahat, kelompok jawara yang ingin mengambil tanah-tanah milik para Tuan Tionghoa, dan Laskar Hitam'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,laskar liar jahat kelompok jawara ambil tanah tanah milik tuan tionghoa laskar hitam
PSI mesra dengan DIKTATOR JOKOWI yg tak peduli kejahatan yg menimpa Munir,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,psi mesra diktator jokowi peduli jahat timpa munir
"USER USER USER Kan alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau itu juga LGBT aka BANCI KALENG....'",1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,alamat kerja aku kasih biar bukti lgbt aka banci kaleng
USER USER Rezim ini bubar kandangin semua...ganti kpk pro rezim.',0,0,0,0,0,0,0,0,0,0,0,0,Normal,rezim bubar kandang ganti komisi berantas korupsi pro rezim
USER Lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.',1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,coba gubernur kafir teriak demo haha
"USER Bocah geblek, penjara tempatnya!'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,bocah geblek penjara tempat
"USER \xc3\x97\n\n ""Oh, kau siapa?"" tanya Crow saat melihat seorang gadis asing yang rasanya...tidak pernah...pernah...entahlah. Rasanya pernah kenal.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,crow gadis asing kenal
"Intinya yg kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,inti lawan inti lekno mata bajing kuwe iya bajing podo rak banyak alibi inti podo
RT USER USER Bubarkan aja DPR nya pasti Stop Korupsinya,1,0,0,1,0,0,0,0,1,0,0,1,Hate Speech,bubar dewan wakil rakyat nya stop korupsi
USER udh pernah diketekin onta belom bang?\n\nga jawab sombong',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,teki onta bang sombong
"USER Pendungaun Islam ke dirimu sangat mendalam, tidak ada kitab dari Tuhan, isi Quran OCEHAN Muhammad.",1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,dungu islam diri dalam kitab tuhan isi alquran oceh muhammad
USER USER USER Ya harusnya dihentikan kl mmng anti aseng. \nMakanya jngn gunakan politik sara.. \nBisa merusak kerukunan manusia.',0,0,0,0,0,0,0,0,0,0,0,0,Normal,henti anti asing politik sara rusak rukun manusia
"memerhati cara chef Barat menilai salah ttg ayam rendang, aku terfikir jika mereka juga telah tersalah menilai seni catan, sastera, filem dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.",0,0,0,0,0,0,0,0,0,0,0,0,Normal,perhati chef barat nilai salah ayam rendang pikir salah nilai seni cat sastra film hasil seni budaya belah kaca mata cita
"Tidak banyak yang mengetahui, lewat Yerusalem orang-orang justru diajarkan indahnya keragaman dan pentingnya toleransi. Wajah kota suci agama Islam, Kristen, dan Yahudi yang toleran; .; #PenerbitMizan #Mizan35 #Yerusalem",0,0,0,0,0,0,0,0,0,0,0,0,Normal,yerusalem orang orang ajar indah ragam toleransi wajah kota suci agama islam kristen yahudi toleran
"USER USER Tiada paksaan dlm Islam. Mau kafir, murtad monggo sj. Aplg skdr budaya lokal. Menuju Islam smpurna tentu berproses. Islam menghormati itu.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tiada paksa islam kafir murtad monggo apa lagi budaya lokal islam sempurna proses islam hormat
Freeport adalah perusahaan asing pertama yang menandatangani kontrak dengan rezim baru di Jakarta dan menjadi aktor ekonomi dan politik utama di Indonesia pada tahun 1967. #Freeport51',0,0,0,0,0,0,0,0,0,0,0,0,Normal,freeport usaha asing menandatangani kontrak rezim jakarta aktor ekonomi politik utama indonesia
Mendagri Puji Prestasi Gubernur Made Mangku Pastika,0,0,0,0,0,0,0,0,0,0,0,0,Normal,menteri dalam negeri puji prestasi gubernur made memang pasti
Hadeuuh udh PO lama eh pas barang dateng malah banyak yg cacat. Mending refund ajalah rugi ratusan reben -_-',0,0,0,0,0,0,0,0,0,0,0,0,Normal,aduh po pas barang cacat mending refund rugi ratus reben
"Pertanyaan mendasar USER: ""Kitab Suci Fiksi atau Fakta?""; ; Oposisi brtopeng agama: ""Kitab Suci Fiksi alias kumpulan cerita fiktif"".; ; Umat cerdas &amp; beriman: ""Kitab Suci adlh Fakta Kebenaran. Merujuk pd Ayat Al Qur'an itu sendiri bhw tdk ada k",0,0,0,0,0,0,0,0,0,0,0,0,Normal,dasar kitab suci fiksi fakta oposisi topeng agama kitab suci fiksi alias kumpul cerita fiktif umat cerdas amp iman kitab suci fakta benar rujuk ayat al qur an
"USER USER USER Islam Nusantara is\nSlamet Nusantara\nAdalah Simbiosis Islam Jawa yg Anti Arab, Anti Quran dan Anti Nabi.\nAjaran yg tidak punya dalil ttg Siapa pembawah Risalah dan Apa Kitabnya. \nDan ajaran ini sbg Pembawa ideologi p",0,0,0,0,0,0,0,0,0,0,0,0,Normal,islam nusantara is slamet nusantara simbiosis islam jawa anti arab anti alquran anti nabi ajar dalil bawa risalah kitab ajar bawa ideologi
USER Gue gak baca bodo!',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,gue baca bodoh
"refrensi kpk,cukup dprtmbngk pilkada hrs drobah systemnya,resiko ttap ada tp cri resiko yg sminimal mngkin agar masy benar2dpt maju,sejhtera## Permintaan Tidak Diakomodir, Anggota Tim 11 Bupati Rita Minta Uang Kepada Kontraktor",0,0,0,0,0,0,0,0,0,0,0,0,Normal,referensi komisi berantas korupsi timbang pilih kepala daerah ubah sistem risiko cari risiko minimal masyarakat benardpt maju sejahtera minta diakomodir anggota tim bupati rita uang kontraktor
"Yuk datang dalam acara launching Kajian Ekonomi Syariah di USER di Jakarta pada hari Jumat 20 April 2018 pukul 12.45 - 14.00 (Ba'da Jumatan) Tema "" Berinvestasi di Pasar Modal Syariah: Halal atau Haram?"" Narasumber : Ustad Mahbub Ma'afi Ram",0,0,0,0,0,0,0,0,0,0,0,0,Normal,acara launching kaji ekonomi syariat jakarta jumat april ba jumat tema investasi pasar modal syariat halal haram narasumber ustad mahbub afi ram
"USER RB slot pemain asing Asia/Asean\nAM Raphael Maitimo\n\nOjok lali Striker Buang/pinjamkan 1 atau 2 trus beli lokal 1 Asing ""Argentina"" 1'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,ribu slot main asing asia asean nama raphael maitimo tonjok lali serang buang pinjam beli lokal asing argentina
"RT USER: tidak ada takutnya para bajingan minoritas cina negeri ini terhadap mayoritas islam, terus berulang ulang melecehkan ulam\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,takut bajing minoritas cina negeri mayoritas islam ulang ulang leceh ulam
"USER sama. Di lihat darimana mirip umar?? Kalo mirip umar, gak ada ahok&amp;busuk selantang itu menghina agama kita..",1,1,1,0,1,0,0,0,0,1,0,0,Hate Speech,lihat dari mana umar umar ahok amp busuk lantang hina agama
Sukanya melihat pergaduhan2 antara sesama agama disebabkan politik dengan racist negeri ni ð???,0,0,0,0,0,0,0,0,0,0,0,0,Normal,suka gaduh agama sebab politik racist negeri
"USER USER Kuy lah, adek gua sarap kaga?'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,ayo adik gue sarap
"Tahu goreng &amp; kopi, Prabowo &amp; Jokowi di Pilpres 2019. ; Siapa paling pas jadi Presiden?...pas kopinya...pas Jokowi. ; ; #T3tapJokowi ; #T3tapJokowi2019 ; #JokowiPresidenkuKerjaNyata ; #MenujuIndonesiaMaju ; #JokowiMembangunIndonesia; #UangKita #J",0,0,0,0,0,0,0,0,0,0,0,0,Normal,goreng amp kopi prabowo amp jokowi pilih presiden pas presiden pas kopi pas jokowi
"USER Ini pasti anak"" Cebong n Kampret yg masih polos ga ikut""an Cebong n Kampret Tua \xf0\x9f\x98\x82\xf0\x9f\x98\x80\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\xe2\x98\x95\xe2\x98\x95'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,anak cebong kampret polos an cebong kampret tua
Nama: Buni Yani Status: Terdakwa Kasus: Pelanggaran UU ITE (diduga) Mendukung Anies-Sandi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,nama buni yani status dakwa langgar undang undang informasi transaksi elektronik duga dukung anies sandi
USER USER O : Orang lagi pacaran mantul\nV : Vicuw adalah oknumnya\nE : Edan so sweet bener\nR : Rasanya ingin nyempil diantara mereka\nD : Dilihat lihat mail sayang sama vicuw\nO : Oalah ternyata beneran sayang\nS : Sama sama sayang ya kan?\nI : Inilah yang dinamakan cinta\nS : Semoga bahagia',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,orang pacar mantap betul nv vicuw oknum edan sok sweet malam romantis sempil nd lihat mail sayang vicuw no walah benar sayang ns sayang nama cinta ns moga bahagia
"USER USER Br rencana itupun 'dikeroyok' 4 bank asing udh diclaim saking susahnya nyari prestasi kali ya xixixi""",0,0,0,0,0,0,0,0,0,0,0,0,Normal,rencana itu keroyok bank asing klaim saking susah cari prestasi kali xixixi
"Pendukung Jokowi Jangan Asal KLAIM, 70% Dana Pembangunan Bandara Kertajati dari APBD Jabar; ; ""Pembangunan bandara Kertajati mampu menghimpun dana yang tidak tergantung sepenuhnya pada kocek negara. Gubernur Jabar ini tekadnya baik,â?? kata Menhub.; ;",0,0,0,0,0,0,0,0,0,0,0,0,Normal,dukung jokowi klaim dana bangun bandara kertajati anggar dapat dan belanja daerah jabar bangun bandara kertajati himpun dana gantung sepenuh kocek negara gubernur jabar tekad menteri hubung
"Jika Urusan Memilih Pemimpin adalah Urusan Kecil, Mustahil Sampai Lebih 20 Ayat Al Qur'an yg Memerintahkan Umat Islam utk Memilih Pemimpin dgn Kriteria Khusus.; Umat Mesti Sadar Pentingnya Posisi Pemimpin Itu dan Tidak Lagi Asal Memilih, Agar Agama, Bangsa",0,0,0,0,0,0,0,0,0,0,0,0,Normal,urus pilih pimpin urus mustahil ayat al qur an perintah umat islam pilih pimpin kriteria khusus umat mesti sadar posisi pimpin pilih agama bangsa
"USER wkkkkkk, dasar cebong'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,wkkkkkk dasar cebong
USER bagus anjir buat lockscreen\xe2\x9d\xa4',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,bagus anjir lockscreen
"USER USER USER USER Ada kok berita nya pak geogle aja,,, oh ya kan ada peraturan pemerintah yg mempermudah masuk nya tka ke indonesia,,, jdi soal tka ngak perlu di bantah karna ada uu yg mendukung \xf0\x9f\x98\x8",1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,berita nya google atur perintah mudah masuk nya tenaga kerja asing indonesia tenaga kerja asing bantah undang undang dukung
Pakdeku muslim punya asu juga\nBiasa aja tuh\nGak pernah ribet\nKl aku emang takut sm asu makane gak punya asu dirumah\nBeragamalah yg baik dan benar\nYg bersanad benar jadi otakmu gak slewah URL,0,0,0,0,0,0,0,0,0,0,0,0,Normal,pakde muslim anjing ribet nkl takut anjing anjing di rumah agama sanad otak slewah
"USER aduh aduh nenek, makin tua makin jahat, apakah politik identitas membuat hatimu buta ? COBA PIKIR NORAK BUKAN ? KAMPUNGAN NEK NEK'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,aduh aduh nenek tua jahat politik identitas hati buta coba pikir norak kampung nek nek
USER Spill dong nama restorannya. Gue pernah tinggal di papua dulu &amp; seinget gue harga pangan disana mahal. Mbaknya goblok cacat',1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,spill nama restoran gue tinggal papua amp gue harga pangan di sana mahal mbak goblok cacat
USER Gajian mesti kntl',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,gaji mesti kontol
"Saya dari #Ciamis salah 1 kabupaten d Jawa Barat mndukung Gubernur kami Kang USER mnjadi presiden/wakil presiden RI.; ; Bila trnyata kputusan MS yg PKS sbagai naungan partainya &amp; pilihan ummat bkn beliau, saya akan taat sami'naWaatona. Siapapun i",0,0,0,0,0,0,0,0,0,0,0,0,Normal,salah kabupaten jawa barat dukung gubernur kang presiden wakil presiden ri putus ms partai adil sejahtera naung partai amp pilih umat beliau taat sami waatona
USER Iya eh makanya dikupingku kek gak asing wkwk',0,0,0,0,0,0,0,0,0,0,0,0,Normal,iya kuping kayak asing wkwk
Pantes idiot makananya upil URL,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,idiot makan upil
"Lebih baik mempertahankan Perpres itu, krn resikonya terlalu berat bagi rezim ...; Kata Ahok : Mukidi jd Presiden atas dukungan investor ...; ; Lebih baik rakyat sengsara drpd menanggung ancaman 9 naga ...; ; Hiiiii ...",1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,tahan atur presiden risiko berat rezim ahok mukidi presiden dukung investor rakyat sengsara tanggung ancam naga hiiiii
USER Males banget ak berjodoh sm upil onta',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,malas banget jodoh upil onta
USER ABISAN TUH MEREKA NGOMONGNYA KENAPA LANCAR BANGET GITULOH GAADA CANGGUNG SAMSEK GATAU APA KALO YG NONTON SENYAM SENYUM SENDIRI KEK ORANG IDIOT',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,habis omong lancar banget gituloh tidak ada canggung sama sekali tak tau tonton senam senyum kayak orang idiot
